nucleo,processo,vara,data,prioridades,dias
1ª CC,0003595-25.2001.8.17.0001,Seção B da 1ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0008026-81.2022.8.17.2001,Seção B da 1ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0008118-30.2020.8.17.2001,Seção B da 1ª Vara Cível da Capital,19/02/2025,Sem prioridade,26
1ª CC,0019229-11.2020.8.17.2001,Seção B da 1ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0067739-51.2014.8.17.0001,Seção B da 1ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0052425-51.2003.8.17.0001,Seção B da 20ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0054213-16.2023.8.17.2001,Seção B da 20ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0071400-37.2023.8.17.2001,Seção B da 20ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CC,0073901-95.2022.8.17.2001,Seção B da 20ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0000806-37.2019.8.17.2001,Seção B da 21ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0007349-80.2024.8.17.2001,Seção B da 21ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0025907-08.2021.8.17.2001,Seção B da 21ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0035126-79.2020.8.17.2001,Seção B da 21ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0037261-35.2018.8.17.2001,Seção B da 21ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0062439-15.2020.8.17.2001,Seção B da 21ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0122667-14.2024.8.17.2001,Seção B da 21ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0009540-35.2023.8.17.2001,Seção B da 22ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0010946-97.2011.8.17.0001,Seção B da 22ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0014655-42.2020.8.17.2001,Seção B da 22ª Vara Cível da Capital,14/03/2025,Prioridade Legal,3
1ª CC,0037798-03.2007.8.17.0001,Seção B da 22ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0050076-64.2018.8.17.2001,Seção B da 22ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CCJ,0077629-47.2022.8.17.2001,Seção B da 22ª Vara Cível da Capital,17/02/2025,Sem prioridade,27
1ª CC,0082309-41.2023.8.17.2001,Seção B da 22ª Vara Cível da Capital,12/03/2025,Super prioridade,4
1ª CC,0109169-45.2024.8.17.2001,Seção B da 22ª Vara Cível da Capital,26/02/2025,Sem prioridade,18
1ª CC,0120557-47.2021.8.17.2001,Seção B da 22ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0132233-84.2024.8.17.2001,Seção B da 22ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0003491-55.2024.8.17.4001,Seção B da 23ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CCJ,0008334-93.2017.8.17.2001,Seção B da 23ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0033304-55.2020.8.17.2001,Seção B da 23ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CCJ,0034780-31.2020.8.17.2001,Seção B da 23ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0067162-14.2019.8.17.2001,Seção B da 23ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CCJ,0094173-52.2018.8.17.2001,Seção B da 23ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0008372-38.2010.8.17.0001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0010557-98.2000.8.17.0001,Seção B da 24ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0019324-41.2020.8.17.2001,Seção B da 24ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0035504-85.2001.8.17.0001,Seção B da 24ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0051389-60.2018.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0053792-65.2019.8.17.2001,Seção B da 24ª Vara Cível da Capital,14/03/2025,Super prioridade,3
1ª CC,0055302-85.2008.8.17.0001,Seção B da 24ª Vara Cível da Capital,14/03/2025,Super prioridade,3
1ª CC,0060368-41.2011.8.17.0001,Seção B da 24ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0080758-31.2020.8.17.2001,Seção B da 24ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0086780-66.2024.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0095039-60.2018.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Super prioridade,6
1ª CC,0116740-67.2024.8.17.2001,Seção B da 24ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0151779-39.2009.8.17.0001,Seção B da 24ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0002491-50.2017.8.17.2001,Seção B da 25ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0009998-23.2021.8.17.2001,Seção B da 25ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0016590-59.2016.8.17.2001,Seção B da 25ª Vara Cível da Capital,14/03/2025,Sem prioridade,2
1ª CC,0023163-79.2017.8.17.2001,Seção B da 25ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0025912-31.2012.8.17.0001,Seção B da 25ª Vara Cível da Capital,12/03/2025,Sem prioridade,4
1ª CC,0026395-65.2018.8.17.2001,Seção B da 25ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0028985-40.2014.8.17.0001,Seção B da 25ª Vara Cível da Capital,13/03/2025,Sem prioridade,3
1ª CC,0031246-41.2015.8.17.0001,Seção B da 25ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0041862-46.2013.8.17.0001,Seção B da 25ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0075408-67.2017.8.17.2001,Seção B da 25ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0078188-72.2020.8.17.2001,Seção B da 25ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0079163-31.2019.8.17.2001,Seção B da 25ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0094510-65.2023.8.17.2001,Seção B da 25ª Vara Cível da Capital,19/02/2025,Sem prioridade,26
1ª CC,0158875-65.2022.8.17.2001,Seção B da 25ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0024749-49.2020.8.17.2001,Seção B da 26ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0027126-96.2008.8.17.0001,Seção B da 26ª Vara Cível da Capital,12/03/2025,Super prioridade,5
1ª CC,0035868-65.2024.8.17.2001,Seção B da 26ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0063265-70.2022.8.17.2001,Seção B da 26ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0072295-95.2023.8.17.2001,Seção B da 26ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0073999-80.2022.8.17.2001,Seção B da 26ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0130792-05.2023.8.17.2001,Seção B da 26ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0166701-45.2022.8.17.2001,Seção B da 26ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0016505-63.2022.8.17.2001,Seção B da 27ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0022837-75.2024.8.17.2001,Seção B da 27ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0030989-88.2019.8.17.2001,Seção B da 27ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0136189-16.2021.8.17.2001,Seção B da 27ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0009967-03.2021.8.17.2001,Seção B da 28ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0018401-73.2024.8.17.2001,Seção B da 28ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CC,0033858-19.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0040293-09.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0051610-04.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0053735-71.2024.8.17.2001,Seção B da 28ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0055718-18.2018.8.17.2001,Seção B da 28ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0088197-88.2023.8.17.2001,Seção B da 28ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0092382-73.2014.8.17.0001,Seção B da 28ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CCJ,0101178-86.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,25/02/2025,Prioridade Legal,20
1ª CC,0129974-87.2022.8.17.2001,Seção B da 28ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CCJ,0002630-60.2021.8.17.2001,Seção B da 29ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0010925-86.2021.8.17.2001,Seção B da 29ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0012004-13.2015.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0012830-87.2025.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0041884-45.2018.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0047596-50.2017.8.17.2001,Seção B da 29ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0052989-87.2016.8.17.2001,Seção B da 29ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CCJ,0058032-05.2016.8.17.2001,Seção B da 29ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0091073-84.2021.8.17.2001,Seção B da 29ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0101678-55.2022.8.17.2001,Seção B da 29ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0136487-08.2021.8.17.2001,Seção B da 29ª Vara Cível da Capital,21/02/2025,Sem prioridade,23
1ª CC,0139557-39.2009.8.17.0001,Seção B da 29ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0000080-93.2012.8.17.0001,Seção B da 2ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0000452-81.2008.8.17.0001,Seção B da 2ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0005284-54.2020.8.17.2001,Seção B da 2ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0012738-51.2021.8.17.2001,Seção B da 2ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0038038-83.2019.8.17.2001,Seção B da 2ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0054968-51.2008.8.17.0001,Seção B da 2ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0065613-90.2024.8.17.2001,Seção B da 2ª Vara Cível da Capital,13/03/2025,Super prioridade,3
1ª CC,0001279-52.2021.8.17.2001,Seção B da 30ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0005576-39.2020.8.17.2001,Seção B da 30ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0023300-18.2015.8.17.0001,Seção B da 30ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0044888-17.2023.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0048680-86.2017.8.17.2001,Seção B da 30ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CCJ,0084614-32.2022.8.17.2001,Seção B da 30ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0085399-91.2022.8.17.2001,Seção B da 30ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0087195-84.2014.8.17.0001,Seção B da 30ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CCJ,0092668-50.2023.8.17.2001,Seção B da 30ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CCJ,0111084-37.2021.8.17.2001,Seção B da 30ª Vara Cível da Capital,13/03/2025,Prioridade Legal,3
1ª CC,0123591-25.2024.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0129131-88.2023.8.17.2001,Seção B da 30ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0163619-06.2022.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CCJ,0023198-29.2023.8.17.2001,Seção B da 31ª Vara Cível da Capital,13/02/2025,Sem prioridade,32
1ª CC,0054863-87.2023.8.17.8201,Seção B da 31ª Vara Cível da Capital,13/03/2025,Sem prioridade,3
1ª CCJ,0101387-55.2022.8.17.2001,Seção B da 31ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0102470-38.2024.8.17.2001,Seção B da 31ª Vara Cível da Capital,13/03/2025,Prioridade Legal,3
1ª CC,0126689-18.2024.8.17.2001,Seção B da 31ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CC,0006495-28.2020.8.17.2001,Seção B da 32ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0016002-08.2023.8.17.2001,Seção B da 32ª Vara Cível da Capital,26/02/2025,Prioridade Legal,19
1ª CC,0058942-51.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CCJ,0066420-13.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0071309-83.2019.8.17.2001,Seção B da 32ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0073778-29.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0096654-75.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,13/03/2025,Prioridade Legal,4
1ª CC,0152065-40.2023.8.17.2001,Seção B da 32ª Vara Cível da Capital,17/03/2025,Super prioridade,0
1ª CC,0000771-14.2018.8.17.2001,Seção B da 33ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0048422-47.2015.8.17.2001,Seção B da 33ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0055895-74.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0069057-68.2023.8.17.2001,Seção B da 33ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0091124-28.2014.8.17.0001,Seção B da 33ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0095049-02.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,13/03/2025,Prioridade Legal,4
1ª CC,0101166-72.2022.8.17.2001,Seção B da 33ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0117295-89.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0133897-58.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0141419-05.2022.8.17.2001,Seção B da 33ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0146226-34.2023.8.17.2001,Seção B da 33ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0007054-09.2025.8.17.2001,Seção B da 34ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0021365-40.2015.8.17.0001,Seção B da 34ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0029358-41.2021.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0035803-12.2020.8.17.2001,Seção B da 34ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0045607-96.2023.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0048002-27.2024.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0052121-66.2014.8.17.0001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0105111-33.2023.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0169114-31.2022.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0002945-50.2016.8.17.0001,Seção B da 35ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0004342-56.2019.8.17.2001,Seção B da 35ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0011435-07.2018.8.17.2001,Seção B da 35ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0016162-59.1999.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0034759-03.2004.8.17.0001,Seção B da 35ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0038210-59.2018.8.17.2001,Seção B da 35ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0054366-89.2010.8.17.0001,Seção B da 35ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0056052-43.2015.8.17.0001,Seção B da 35ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0069980-07.2017.8.17.2001,Seção B da 35ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0120538-46.2018.8.17.2001,Seção B da 35ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0002625-33.2024.8.17.2001,Seção B da 36ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0005129-96.2004.8.17.0001,Seção B da 36ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0031526-84.2019.8.17.2001,Seção B da 36ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0041965-52.2022.8.17.2001,Seção B da 36ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0043980-24.2015.8.17.0001,Seção B da 36ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CCJ,0090986-94.2022.8.17.2001,Seção B da 36ª Vara Cível da Capital,19/02/2025,Sem prioridade,26
1ª CC,0017930-33.2019.8.17.2001,Seção B da 3ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0018362-91.2015.8.17.2001,Seção B da 3ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0020242-40.2023.8.17.2001,Seção B da 3ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CC,0024394-78.2016.8.17.2001,Seção B da 3ª Vara Cível da Capital,27/02/2025,Super prioridade,18
1ª CC,0042945-28.2024.8.17.2001,Seção B da 3ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0043112-84.2020.8.17.2001,Seção B da 3ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0045151-93.2016.8.17.2001,Seção B da 3ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0059903-71.2007.8.17.0001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0069088-93.2020.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0070719-04.2022.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0081969-39.2019.8.17.2001,Seção B da 3ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0000833-10.2025.8.17.2001,Seção B da 4ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0002468-12.2014.8.17.2001,Seção B da 4ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0003093-94.2024.8.17.2001,Seção B da 4ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0004193-21.2023.8.17.2001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CCJ,0008469-67.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,18/02/2025,Sem prioridade,27
1ª CC,0020908-13.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0022588-66.2020.8.17.2001,Seção B da 4ª Vara Cível da Capital,14/03/2025,Super prioridade,3
1ª CC,0046367-89.2016.8.17.2001,Seção B da 4ª Vara Cível da Capital,12/03/2025,Sem prioridade,4
1ª CC,0049290-79.2013.8.17.0001,Seção B da 4ª Vara Cível da Capital,10/03/2025,Sem prioridade,7
1ª CC,0058943-36.2024.8.17.2001,Seção B da 4ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0088538-56.2019.8.17.2001,Seção B da 4ª Vara Cível da Capital,24/02/2025,Sem prioridade,20
1ª CC,0133396-07.2021.8.17.2001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0136233-35.2021.8.17.2001,Seção B da 4ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0187910-08.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0012248-63.2020.8.17.2001,Seção B da 5ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CCJ,0057788-33.2014.8.17.0001,Seção B da 5ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CCJ,0061334-08.2017.8.17.2001,Seção B da 5ª Vara Cível da Capital,10/03/2025,Prioridade Legal,7
1ª CC,0074956-18.2021.8.17.2001,Seção B da 5ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0093748-49.2023.8.17.2001,Seção B da 5ª Vara Cível da Capital,13/03/2025,Sem prioridade,3
1ª CC,0109289-25.2023.8.17.2001,Seção B da 5ª Vara Cível da Capital,24/02/2025,Sem prioridade,21
1ª CC,0132061-50.2021.8.17.2001,Seção B da 5ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CCJ,0003755-10.2014.8.17.2001,Seção B da 6ª Vara Cível da Capital,12/02/2025,Sem prioridade,33
1ª CC,0021492-07.2017.8.17.0001,Seção B da 6ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0040579-18.1995.8.17.0001,Seção B da 6ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0043798-13.2019.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0045559-11.2021.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Sem prioridade,20
1ª CC,0054374-37.2008.8.17.0001,Seção B da 6ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0059988-85.2018.8.17.2001,Seção B da 6ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0075757-94.2022.8.17.2001,Seção B da 6ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0075893-91.2022.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Prioridade Legal,20
1ª CC,0079299-91.2020.8.17.2001,Seção B da 6ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0111127-37.2022.8.17.2001,Seção B da 6ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CCJ,0136133-85.2018.8.17.2001,Seção B da 6ª Vara Cível da Capital,12/03/2025,Sem prioridade,4
1ª CC,0002161-58.2014.8.17.2001,Seção B da 7ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0017929-14.2020.8.17.2001,Seção B da 7ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0021952-95.2023.8.17.2001,Seção B da 7ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CCJ,0025218-03.2017.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,26
1ª CCJ,0029187-16.2023.8.17.2001,Seção B da 7ª Vara Cível da Capital,12/03/2025,Prioridade Legal,5
1ª CC,0038633-09.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0055270-35.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,26/02/2025,Prioridade Legal,19
1ª CC,0055564-87.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,11/03/2025,Prioridade Legal,5
1ª CC,0069266-42.2020.8.17.2001,Seção B da 7ª Vara Cível da Capital,12/03/2025,Sem prioridade,5
1ª CC,0072896-04.2023.8.17.2001,Seção B da 7ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0080339-40.2022.8.17.2001,Seção B da 7ª Vara Cível da Capital,27/02/2025,Prioridade Legal,18
1ª CC,0086207-04.2019.8.17.2001,Seção B da 7ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0088795-81.2019.8.17.2001,Seção B da 7ª Vara Cível da Capital,13/03/2025,Sem prioridade,4
1ª CC,0149346-85.2023.8.17.2001,Seção B da 7ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0015146-73.2025.8.17.2001,Seção B da 8ª Vara Cível da Capital,14/03/2025,Sem prioridade,3
1ª CC,0036589-17.2024.8.17.2001,Seção B da 8ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0045920-57.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,14/03/2025,Super prioridade,3
1ª CC,0046746-25.2019.8.17.2001,Seção B da 8ª Vara Cível da Capital,17/03/2025,Sem prioridade,0
1ª CC,0063027-51.2022.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
1ª CC,0068692-82.2021.8.17.2001,Seção B da 8ª Vara Cível da Capital,20/02/2025,Sem prioridade,25
1ª CC,0076191-49.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,26/02/2025,Sem prioridade,19
1ª CC,0077212-60.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,17/03/2025,Prioridade Legal,0
1ª CC,0077742-02.2013.8.17.0001,Seção B da 8ª Vara Cível da Capital,14/03/2025,Super prioridade,3
1ª CC,0090589-36.2013.8.17.0001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0100785-93.2024.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Sem prioridade,6
1ª CC,0127435-91.2009.8.17.0001,Seção B da 8ª Vara Cível da Capital,27/02/2025,Sem prioridade,18
1ª CC,0133723-78.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,21/02/2025,Sem prioridade,24
1ª CC,0165770-42.2022.8.17.2001,Seção B da 8ª Vara Cível da Capital,11/03/2025,Prioridade Legal,6
